prob_digit_0,prob_digit_1,prob_digit_2,prob_digit_3,prob_digit_4,prob_digit_5,prob_digit_6,prob_digit_7,prob_digit_8,prob_digit_9,label
0.0,3.2820707e-19,1.3408935e-20,1.586552e-30,1.0,4.309457e-22,2.5350248e-28,1.3172139e-18,2.1044324e-29,5.9782835e-19,4
1.2638342e-22,1.3816805e-07,2.6786655e-08,8.247621e-10,4.0544744e-17,8.773042e-16,3.7230406e-15,0.9999999,5.9956244e-09,3.385832e-13,7
9.737518e-21,1.1840229e-16,3.6543863e-16,2.6842645e-24,9.8396374e-11,1.853428e-07,0.99999976,4.178813e-14,1.2599264e-09,6.547157e-17,6
2.304485e-20,2.7510039e-09,5.799906e-10,6.556216e-10,0.00017982222,7.829592e-12,2.328329e-13,2.8173921e-05,1.8992186e-09,0.99979204,9
4.181671e-28,9.0518084e-23,3.342816e-23,3.6793753e-28,1.0,9.0598016e-20,1.7381916e-22,1.1699631e-20,5.4680325e-27,1.0881309e-22,4
1.0,0.0,8.825595e-34,1.1813973e-31,0.0,7.2286263e-25,4.1377123e-30,0.0,0.0,1.4622073e-31,0
1.8881034e-18,1.0,1.6698723e-18,2.678684e-21,1.05680325e-22,1.6602647e-15,8.517628e-18,2.4050816e-20,5.284017e-18,1.0671062e-27,1
8.796283e-27,0.9999999,6.1337485e-12,2.5468527e-11,3.840871e-15,2.1480598e-10,1.1732431e-13,2.3829134e-08,1.2933425e-07,3.363316e-10,1
1.5685073e-12,1.0,1.3582005e-10,4.011086e-13,7.307127e-14,5.665416e-12,1.2347052e-12,4.9080245e-12,7.213534e-09,3.4650608e-13,1
1.0559192e-25,1.4967224e-24,7.1321253e-26,3.2143827e-18,6.499029e-26,1.0,2.8584267e-20,1.0023735e-19,5.516498e-14,1.1652022e-27,5
7.287089e-18,2.4302588e-07,0.00010011944,4.932395e-10,1.5542938e-12,1.0352136e-11,3.092739e-16,4.921844e-09,0.9998996,1.0082413e-12,8
4.840086e-27,4.708727e-26,1.0,3.2200788e-17,1.12926105e-29,4.312929e-21,6.337991e-29,5.5789084e-17,3.1593905e-15,1.222463e-28,2
1.0275215e-11,9.454277e-05,0.06728757,0.59998614,1.6298186e-07,2.7793507e-07,3.5136918e-06,0.019827863,0.3127999,1.539681e-09,3
7.244473e-24,0.086154446,0.91382974,7.054324e-13,1.798462e-17,8.2794336e-12,6.3959386e-11,1.5793905e-05,3.5836431e-12,4.479088e-16,2
2.0488835e-33,1.0866296e-14,1.6366843e-14,3.9341716e-17,8.670596e-25,5.296645e-20,2.6844642e-28,1.0,1.5105914e-17,1.040645e-15,7
6.706423e-14,2.2389675e-09,1.22364055e-11,7.469403e-15,0.96629137,1.5364132e-09,1.6726412e-09,0.033611674,2.110136e-11,9.698383e-05,4
1.886694e-16,2.2481523e-29,7.055696e-21,1.4661872e-27,8.9810695e-13,8.4651834e-11,1.0,5.665796e-15,1.9979143e-16,3.3986723e-15,6
5.2335603e-09,5.674317e-05,1.7102848e-05,1.1483985e-05,0.0006060824,2.8378255e-07,6.0185805e-08,0.041220166,2.0301091e-05,0.9580677,9
4.4432772e-26,2.2828174e-12,1.76579e-18,5.1670487e-11,2.644839e-23,1.0,2.0803387e-11,1.5419675e-16,3.4705658e-12,5.3532e-11,5
6.77885e-12,0.99999905,1.1381024e-09,3.4002868e-13,1.545857e-11,1.5769688e-11,1.2528621e-11,1.9140266e-11,9.800252e-07,2.950438e-12,1
6.84324e-12,1.0,5.4849043e-15,3.2801715e-17,7.837305e-15,2.0523061e-14,4.7138193e-16,5.0162456e-16,9.305149e-15,2.5799242e-18,1
2.3199423e-06,2.1167921e-23,5.9090123e-08,1.0705568e-12,1.6346691e-07,6.596823e-08,0.9999974,9.921913e-11,9.895353e-16,5.0383742e-12,6
2.4002897e-26,9.938488e-27,6.6020287e-26,1.2207406e-10,5.951353e-38,1.0,1.6633715e-22,1.5663496e-26,7.270869e-29,3.0020993e-15,5
1.5264602e-21,1.8972652e-11,1.0,8.300354e-16,2.9852162e-18,2.8662796e-11,5.201199e-12,3.8810772e-09,3.290541e-14,5.8795655e-18,2
4.1571708e-23,1.9120604e-08,7.642436e-14,4.8394005e-20,0.99999976,2.5854338e-12,4.7577534e-16,7.618754e-11,5.6598957e-12,2.5673177e-07,4
3.7098478e-23,1.2325484e-10,7.502864e-12,1.5516798e-12,0.0021779588,1.203103e-11,1.0639309e-17,3.0349674e-11,1.1246233e-12,0.99782205,9
1.0,7.635513e-15,3.2073286e-10,3.441024e-19,7.892496e-11,2.8567086e-17,7.890075e-14,1.2585167e-13,4.214861e-17,5.897088e-10,0
1.4350779e-11,1.74859e-17,3.4827037e-17,8.093943e-18,4.8242005e-10,3.784614e-07,0.99999964,6.6473436e-09,1.4047297e-12,1.5568162e-13,6
7.423706e-18,3.2868893e-13,1.3081708e-12,4.862331e-14,6.1521375e-09,2.442901e-18,1.6272297e-18,6.8009956e-07,2.6790725e-12,0.9999993,9
2.4578678e-34,2.9685886e-13,3.304651e-06,1.2304047e-10,1.2159224e-24,1.04706474e-22,5.4621234e-24,0.99999666,6.950487e-17,1.6408414e-15,7
1.1671423e-11,1.0,8.371158e-11,1.9910127e-17,2.0527905e-15,1.4826992e-14,1.4325754e-12,3.9186625e-13,3.2615313e-09,2.9772598e-15,1
5.1293503e-23,1.1494768e-19,1.0,3.469775e-25,6.7337688e-15,5.081903e-13,1.26878885e-17,2.7760297e-17,1.30414305e-20,1.149438e-18,2
2.2425779e-35,6.883284e-12,6.0654945e-15,1.0,6.679822e-27,9.1904674e-14,1.1936434e-21,8.221756e-17,1.4969848e-13,7.471484e-14,3
1.8249062e-05,3.444954e-10,7.859848e-08,0.004416025,1.4095858e-08,0.27967197,6.543518e-08,1.0326746e-06,2.5639272e-05,0.715867,9
1.0,1.0983656e-21,5.13028e-19,6.4662313e-28,4.73295e-14,6.739459e-27,3.2935389e-16,6.84755e-19,2.2557054e-27,9.281358e-12,0
5.4769685e-32,1.3332234e-09,1.0633102e-06,7.066715e-11,6.7112737e-22,5.8809574e-23,2.916458e-20,0.9999989,3.2105718e-12,7.639117e-15,7
1.7168048e-20,0.93421805,3.426266e-08,3.0014249e-09,7.421815e-09,0.062080264,1.4754843e-05,6.176011e-07,0.0036860998,1.16103806e-07,1
1.0703611e-09,0.99999976,4.6320826e-11,1.4163488e-17,4.9588766e-18,1.6001421e-15,2.4066119e-14,6.2131235e-15,2.5029573e-07,5.2904292e-18,1
3.382172e-36,3.012316e-18,3.8141356e-16,1.0,1.1420854e-27,9.545292e-19,8.81422e-27,9.185594e-22,1.5440575e-23,7.467782e-21,3
9.961936e-29,1.4064693e-13,1.0,5.9030083e-17,2.870728e-37,2.0415536e-22,2.962444e-21,9.7591226e-14,1.9799385e-18,1.80866e-38,2
4.8523254e-34,1.2538463e-14,4.4705036e-08,1.0,2.8028738e-34,4.4564044e-16,1.9878334e-24,3.669247e-10,1.9550437e-14,4.6087967e-20,3
9.214499e-25,1.57408e-29,1.3367305e-21,3.2401554e-37,3.182517e-16,3.3398756e-13,1.0,1.27893136e-23,3.965075e-16,3.8441803e-17,6
6.485445e-37,1.1888965e-18,1.3583533e-25,2.453387e-28,1.0,6.9762373e-28,8.103226e-30,2.5766688e-14,1.0584519e-32,1.3715222e-16,4
1.1485389e-19,6.2841063e-31,1.0323998e-17,2.6790953e-34,1.6919194e-15,9.105078e-14,1.0,2.2896585e-24,8.750825e-14,8.588527e-18,6
7.460315e-30,4.3400088e-15,1.3732722e-14,2.9994535e-16,3.2559995e-24,2.9761766e-18,5.065828e-28,1.0,1.3593087e-15,7.3709756e-13,7
1.05183936e-07,1.2751277e-09,2.5326087e-06,7.0373884e-09,2.5572187e-15,8.4875044e-11,9.367806e-12,2.0113906e-09,0.9999974,2.1078648e-11,8
3.1521306e-15,7.126277e-11,2.2439272e-07,1.0571017e-10,3.7951018e-19,2.7067855e-11,1.6436138e-17,1.2660784e-10,0.99999976,4.3226224e-13,8
1.0133375e-30,2.0677866e-09,2.1688479e-14,4.773112e-08,9.911317e-19,0.99999714,6.081368e-16,1.4850072e-14,4.5696538e-10,2.8812867e-06,5
0.9998012,4.860574e-09,0.0001922039,1.3001462e-09,4.9050945e-15,2.1652761e-08,3.3990525e-06,6.0513203e-09,3.1684801e-06,2.8379241e-12,0
5.3375226e-10,0.9874679,6.647347e-07,6.993526e-07,1.3008638e-09,4.6394325e-05,6.53333e-08,1.959589e-05,0.012464521,2.491208e-07,1
6.011269e-10,1.0235016e-09,2.0123396e-07,1.1125781e-09,4.4972785e-07,3.7753106e-11,5.447057e-14,4.640803e-07,5.9847878e-09,0.9999989,9
1.680232e-31,2.7023273e-31,1.0,1.2139326e-33,3.1341367e-36,4.120096e-26,1.623815e-32,1.8154403e-24,3.6823663e-28,0.0,2
1.9177953e-23,3.354737e-14,8.859491e-20,3.1620772e-24,1.0,1.9963561e-20,5.8038916e-17,1.7724779e-18,2.1387652e-27,1.2733842e-19,4
2.0787518e-24,0.9999988,1.511818e-09,2.889833e-10,2.6468211e-14,3.4178433e-07,1.1906108e-10,3.1779604e-07,4.6337135e-07,3.175518e-11,1
9.615313e-34,3.136076e-20,2.8062354e-25,4.4684703e-10,1.5743683e-29,1.0,2.1111671e-17,3.235707e-23,2.005532e-19,2.909707e-11,5
1.6482657e-12,0.00010460136,2.296193e-06,2.3312564e-06,7.6751085e-06,0.009685777,1.6101025e-08,2.2697295e-06,0.8104649,0.17973012,8
2.6415384e-33,1.2123358e-11,9.464627e-17,2.2460887e-12,4.23021e-18,1.9586684e-21,1.5815209e-27,1.0,2.2726275e-14,2.2845448e-10,7
6.481545e-27,0.99999976,6.6119634e-09,2.2649765e-10,2.1033762e-18,1.1647452e-10,2.4553033e-15,4.5846643e-10,1.8051625e-07,8.179815e-14,1
0.0,5.740061e-17,9.788488e-17,1.0,3.403716e-32,1.4395303e-19,2.1998782e-31,3.155205e-19,1.0935135e-18,4.578222e-19,3
1.532101e-29,1.6231709e-17,1.0,2.1409851e-20,6.347484e-34,2.762177e-20,3.1127838e-22,1.9806903e-14,2.3812442e-21,2.2372535e-36,2
4.9596585e-31,2.5077917e-16,1.0,3.427473e-22,0.0,3.0397815e-23,1.2789161e-24,4.1432722e-15,7.6813316e-20,1.8540347e-35,2
4.834442e-26,4.1771013e-25,1.0,3.5797364e-27,1.4573067e-24,1.378245e-25,1.2751241e-27,3.639694e-17,1.1741469e-22,1.0353451e-26,2
5.2602385e-19,9.085721e-12,2.4703014e-11,3.6920636e-12,7.6954694e-07,2.842807e-14,1.5263224e-17,1.8181383e-09,1.4974336e-11,0.9999993,9
3.835076e-14,3.3725897e-08,2.3160648e-13,4.3856957e-14,1.0,1.0598344e-12,1.9403272e-12,1.013941e-09,1.0268074e-16,1.1793304e-09,4
1.3644605e-11,3.0577457e-08,1.267916e-06,4.575613e-08,2.9329646e-12,1.3298382e-08,9.343588e-11,3.501259e-08,0.99999857,1.2235676e-12,8
5.2520294e-16,1.5440924e-16,5.1742898e-14,7.199866e-14,2.1065083e-18,1.361214e-10,2.6027442e-14,7.17144e-18,1.0,2.3174732e-14,8
1.4099284e-17,1.6376613e-14,1.2825967e-21,7.024374e-23,8.558313e-09,2.7910338e-07,0.99999976,8.2316175e-11,2.9821017e-11,8.702881e-15,6
5.6120613e-38,9.938261e-27,5.811069e-32,9.14452e-13,0.0,1.0,1.4117496e-22,5.7827258e-30,4.706559e-24,1.2257379e-18,5
0.0,1.9411902e-19,4.1896977e-15,1.0,4.855056e-38,2.092995e-26,2.488953e-36,7.813961e-15,6.065413e-19,4.4573217e-24,3
0.9999999,8.10239e-15,4.957635e-12,3.1208063e-16,3.5836105e-15,1.25519525e-11,6.266692e-08,6.3195796e-11,1.644072e-13,1.3871688e-11,0
1.1155389e-21,1.3291193e-09,1.1213616e-08,9.924812e-12,2.0116111e-16,4.964459e-19,1.3303135e-17,1.0,1.0764176e-12,2.1763041e-11,7
1.0233946e-14,1.0091616e-17,2.1575209e-21,5.8340415e-15,4.80839e-22,1.0,5.5779534e-16,2.2812668e-13,1.3989694e-14,1.0412872e-17,5
3.1497541e-21,2.4027577e-12,1.3933761e-08,1.0,1.5530727e-22,2.1836732e-10,4.306953e-17,4.822394e-12,1.7897675e-13,2.25696e-14,3
3.4383135e-30,4.0528791e-10,7.621851e-14,0.9999957,2.6459343e-18,4.2987763e-06,6.3120895e-17,2.1873849e-15,3.2361458e-18,4.3598844e-12,3
3.574661e-19,1.0,1.179951e-17,4.0638814e-21,2.0371659e-22,2.0518511e-15,1.9602869e-17,1.7143831e-18,9.328663e-18,1.266939e-28,1
1.0313606e-17,3.094322e-25,5.041417e-15,2.1895109e-26,4.0398298e-14,3.2612077e-09,1.0,3.6419542e-19,2.7325293e-12,9.987414e-17,6
5.773436e-26,1.1449235e-15,8.5179005e-15,1.0136538e-11,2.5598262e-19,6.355888e-09,9.499846e-27,1.0,4.4197922e-13,1.0179214e-12,7
7.866183e-10,0.9999999,1.7912188e-09,6.437548e-16,3.1106457e-15,2.6126714e-14,1.9116956e-12,3.905142e-13,1.3015845e-07,3.3984624e-16,1
9.476175e-27,3.158247e-14,5.8153233e-18,0.00026328175,3.9719447e-25,0.9997367,9.6991685e-17,3.2225943e-19,2.154031e-16,5.6598563e-11,5
2.6078437e-28,3.8297815e-15,4.9554705e-12,2.6352713e-12,2.6249813e-09,8.310545e-11,1.2879086e-18,3.1062786e-10,4.6485837e-10,1.0,9
3.6384335e-23,1.5021742e-08,8.43417e-12,7.1609345e-09,1.2487716e-15,5.7015026e-16,1.1927212e-18,1.0,1.7363176e-09,2.3366368e-08,7
1.9872149e-13,0.9999999,1.5642998e-09,1.4295936e-17,4.417974e-19,3.4284654e-15,9.369507e-16,2.9229202e-13,8.561812e-08,8.3465144e-17,1
1.6021947e-13,4.78993e-15,1.0459139e-06,1.5238216e-08,3.98353e-27,3.608848e-12,5.318744e-22,1.1238382e-11,0.9999989,1.265637e-15,8
4.6996636e-34,1.2299506e-15,4.088117e-12,5.298757e-16,3.6382735e-27,1.15055985e-20,1.7722372e-30,1.0,9.397755e-15,2.4046332e-19,7
6.4497634e-24,2.599772e-18,1.3925723e-10,1.5749545e-17,2.793666e-31,2.9484714e-16,2.0310017e-25,2.1919935e-18,1.0,5.501046e-20,8
3.7098516e-25,1.0,4.0342126e-12,2.3682025e-11,1.1818588e-13,4.700649e-08,1.9582265e-11,2.160568e-10,3.4836912e-08,5.1806504e-10,1
1.3187151e-21,2.5495402e-15,1.0,2.3357753e-13,1.2150168e-18,4.589542e-16,5.861362e-17,1.3651688e-10,7.902169e-14,5.357685e-22,2
8.926154e-34,0.0,1.4714543e-34,0.0,1.4429326e-20,3.8080026e-15,1.0,5.4121802e-30,4.0666044e-24,1.2786484e-23,6
1.1578469e-29,1.548298e-14,2.4136928e-15,6.7651865e-15,2.8926188e-06,4.698141e-13,2.3343298e-17,7.48207e-11,1.18870495e-14,0.99999714,9
2.4303846e-31,3.971542e-22,1.0,7.49146e-22,5.6689702e-24,1.07381356e-23,1.6384959e-29,1.9359478e-11,1.4060949e-23,4.1598695e-30,2
1.6115296e-17,2.8440004e-07,7.981664e-08,2.7718815e-07,0.0018724117,2.086017e-06,4.9514277e-09,0.00010317399,0.0008894277,0.9971322,9
0.9990343,1.0618825e-13,0.0009656878,9.83153e-21,6.4495034e-11,4.994268e-22,5.9420387e-18,1.6686942e-16,1.10662424e-10,3.2246088e-11,0
6.831593e-31,2.7607803e-17,2.5602135e-14,1.0,1.9478615e-24,1.2449056e-10,2.2057853e-24,2.060803e-21,3.5856824e-19,9.520624e-14,3
1.0652403e-18,9.9013864e-23,1.7474412e-20,1.2527432e-27,4.0145014e-12,1.9840331e-10,1.0,1.7913971e-16,5.3975413e-15,4.3996687e-15,6
1.6982247e-29,5.297209e-28,2.679311e-26,0.0,2.1652282e-15,1.0299517e-12,1.0,3.6882643e-24,5.033618e-14,5.9467465e-23,6
2.430728e-19,5.1112416e-08,1.6434713e-11,1.423321e-07,2.0335267e-06,7.7964524e-11,2.5512592e-13,3.3338114e-08,7.90372e-10,0.99999774,9
1.0103406e-24,6.363235e-14,1.1358403e-15,4.2392293e-23,1.0,2.311301e-15,3.4213584e-15,3.220963e-10,4.168268e-17,3.2040218e-13,4
5.3061856e-29,1.2341018e-13,1.2768313e-14,6.3353425e-26,1.0,5.2026326e-14,2.7974986e-13,5.7496474e-10,1.37916784e-14,1.0434541e-10,4
4.1233205e-33,3.5864384e-17,1.0,3.9524345e-24,5.8759884e-37,8.641334e-19,7.266416e-26,1.6402259e-13,2.5836666e-18,2.9664674e-30,2
5.6546924e-15,7.250818e-19,6.5287396e-19,4.6179587e-21,1.0247842e-11,9.3954185e-07,0.99999905,6.9625653e-13,5.5029443e-11,8.398349e-12,6
7.487871e-18,4.091226e-07,7.0977675e-13,4.8489596e-10,9.1254265e-08,1.0356164e-09,5.166035e-13,9.602602e-09,2.9315778e-10,0.9999995,9
3.8060537e-09,1.0213375e-10,1.0263143e-08,5.5015537e-11,2.2199441e-14,3.6939368e-10,7.251504e-11,9.450645e-10,1.0,1.3050953e-10,8
2.1452281e-35,0.0,1.0,5.4642277e-38,4.3422403e-32,1.1456875e-31,8.026105e-29,5.979929e-33,2.671898e-28,1.021873e-37,2
5.006498e-37,1.4148649e-15,2.1066462e-16,1.7311019e-17,1.1814149e-05,1.9589148e-13,1.8728859e-20,6.936033e-13,3.7871982e-15,0.9999882,9
4.8127834e-19,2.1839696e-28,3.3941482e-24,6.444371e-26,4.348838e-17,6.6146866e-10,1.0,1.0027379e-17,1.4239395e-16,2.351012e-17,6
1.0,2.4742866e-12,1.3223047e-09,1.3916879e-14,5.767399e-13,5.4980115e-10,6.0637895e-09,3.9111864e-10,2.4303538e-11,4.5570114e-10,0
6.6934774e-26,2.0131246e-09,1.2177683e-12,2.3273035e-11,0.00032727403,1.8517293e-08,8.904418e-14,1.479622e-09,7.5481045e-11,0.9996728,9
1.2372701e-19,7.9650143e-13,3.7162645e-19,2.3748553e-15,2.2788606e-10,3.5901993e-11,2.5920631e-21,0.99999976,7.986856e-14,2.7707483e-07,7
1.2129292e-06,1.1677538e-11,0.22267894,0.7763339,4.3551745e-07,0.0009506296,3.486586e-05,2.094052e-11,6.9149894e-13,3.9892453e-14,3
2.4018845e-17,1.35253814e-14,5.6778513e-13,3.100777e-07,2.2841662e-09,5.347821e-05,1.3123754e-15,1.7451362e-12,2.2990082e-10,0.99994624,9
0.38689208,1.89471e-10,0.00036455484,8.62614e-05,2.9302362e-15,0.0019233741,0.24238326,3.3738836e-08,0.36833346,1.6997465e-05,8
6.52111e-13,1.1921289e-08,4.5167621e-07,6.8869017e-06,6.5028385e-06,0.00016284765,7.563787e-12,3.3609516e-07,6.3710047e-07,0.99982244,9
0.0,1.5370534e-14,6.6152986e-23,2.1710105e-14,1.2883037e-30,1.0,2.6592291e-20,6.168621e-26,2.8194312e-19,1.39266514e-14,5
0.96352816,9.024554e-11,3.4124656e-07,3.5598492e-05,2.0116193e-11,0.006773354,8.27088e-08,1.9146551e-08,0.029653858,8.578116e-06,5
3.4092935e-22,2.609688e-10,7.772273e-09,0.9999995,2.2664414e-21,3.090967e-08,6.9136444e-17,3.658707e-10,4.8241014e-07,2.0041779e-11,3
7.000612e-18,1.6220353e-13,2.5841056e-14,1.0646755e-18,1.0,1.6956928e-15,5.6595567e-14,6.6004497e-16,2.1048376e-18,1.0791908e-12,4
1.6650787e-30,3.5846316e-14,9.6216154e-21,7.937605e-11,2.0355517e-28,1.0,9.99825e-15,6.410995e-20,2.1832405e-17,1.8619095e-12,5
6.755948e-30,1.7178365e-29,1.0,1.4713804e-28,8.600839e-29,1.4945216e-22,6.0148167e-26,1.4221051e-23,2.9180342e-25,1.93193e-38,2
6.054761e-25,2.248176e-12,3.3752062e-13,8.230065e-11,5.190937e-10,1.4292346e-16,1.1939191e-17,1.8103547e-08,6.703034e-13,1.0,9
6.170076e-11,1.1570368e-07,1.195067e-09,1.0853133e-11,0.9999956,8.8400134e-11,1.6356383e-10,7.859259e-08,6.646778e-11,4.187118e-06,4
0.0,5.806493e-21,2.3449405e-31,4.8430337e-15,0.0,1.0,2.117676e-25,1.2001402e-29,1.6848116e-27,4.3891244e-15,5
2.8632275e-20,5.844059e-07,9.105974e-11,1.9149444e-11,0.00012470002,1.6103013e-05,4.4739268e-10,1.3490393e-07,1.6639158e-08,0.9998585,9
2.3983585e-21,0.99998975,3.415966e-06,3.76325e-10,1.204137e-12,1.1718472e-09,3.82714e-09,6.8430213e-06,1.3633607e-08,1.4654458e-11,1
1.0,1.5224028e-19,3.39322e-14,6.1958014e-22,7.997181e-17,2.4493996e-16,2.5048977e-10,7.8917223e-16,2.5700006e-20,3.425507e-10,0
0.0,2.5140863e-22,5.129472e-21,0.9999999,2.1503584e-26,6.461821e-08,6.026224e-28,3.2091695e-29,9.323412e-30,2.064269e-17,5
5.122088e-26,0.0,2.389018e-33,0.0,4.871176e-16,3.1798513e-21,1.0,2.7272558e-30,9.638662e-28,1.0755282e-36,6
9.101834e-17,9.8439157e-23,1.0,3.5116105e-19,7.9181264e-19,1.7801929e-14,3.9605957e-11,9.028179e-17,2.3338636e-14,2.523544e-20,2
2.7515015e-11,1.8420113e-05,9.958373e-10,5.875703e-10,0.07243227,2.3009176e-11,2.0787642e-12,2.3177672e-06,3.342047e-08,0.927547,9
3.4835404e-33,3.846773e-19,1.0,1.7559833e-25,0.0,3.6726483e-26,2.6723973e-28,1.1375438e-16,3.8214574e-18,0.0,2
1.3014059e-26,4.5768132e-24,1.0,6.8049936e-21,8.65588e-27,2.8508715e-26,4.2030548e-27,5.252851e-16,3.371054e-22,1.8870613e-31,2
1.0,1.3647161e-17,1.0218353e-12,3.844818e-21,6.277461e-11,5.7176664e-15,2.7961493e-09,1.8511095e-12,2.397911e-18,5.2507537e-10,0
2.0008803e-32,3.097236e-08,1.4707161e-12,3.1715373e-12,8.7840765e-20,8.5179314e-23,2.775955e-25,1.0,1.935068e-12,5.3670284e-16,7
1.3661737e-06,3.643574e-10,2.0224436e-05,0.0116537195,9.518546e-11,2.749217e-07,1.0898252e-07,5.202395e-09,0.9883133,1.0918841e-05,3
9.219628e-16,2.845833e-14,4.5454675e-07,2.4073191e-12,7.863326e-21,7.207063e-07,1.247898e-12,1.5422386e-13,0.9999988,2.6669812e-13,8
2.9628914e-12,8.0063184e-10,0.72347945,0.27621105,1.3159863e-13,5.4885408e-05,4.7828894e-06,1.1906267e-08,0.00024981602,9.201723e-11,3
0.0,2.1930775e-21,2.5677417e-24,1.0,5.7962684e-36,1.6649069e-23,2.4018138e-38,4.2852658e-27,1.782332e-23,2.7626155e-23,3
1.0,4.1178713e-23,1.7936862e-18,3.194106e-32,1.3480818e-16,1.031262e-25,2.0588642e-19,1.9020676e-13,4.17262e-28,8.9530505e-10,0
1.08034526e-10,1.0,5.93803e-12,1.0571811e-13,1.6530188e-12,1.7994949e-10,3.571752e-11,2.0251101e-14,1.5995294e-11,1.6039552e-16,1
1.0,8.911454e-27,1.1717062e-18,6.0964766e-18,2.459939e-27,3.8173942e-17,5.821564e-17,4.2090406e-19,2.5157233e-25,4.827742e-15,0
1.1584663e-33,2.69433e-23,1.0,1.3759742e-27,1.6076527e-34,2.872426e-22,5.363328e-22,8.899843e-18,5.2704955e-23,0.0,2
